25.571313,-80.335006	21103 SW 88th Pl	3660090240670	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2012	
25.555391,-80.335008	22843 SW 88th Path	3660160171410	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.571586,-80.335016	21033 SW 88th Pl	3660090240690	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2006	
25.575471,-80.335050	8873 SW 206th Ln	3660090302210	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2019	
25.554699,-80.335055	8884 SW 229th St	3660160170460	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.561677,-80.335229	8861 SW 221st Terrace	3660160141700	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.572623,-80.335366	8872 SW 209th Terrace	3660090241390	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	
25.582770,-80.335374	19810 SW 88th Pl	3660040140590	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1961	
25.570667,-80.335424	8878 SW 211th Ln	3660090240700	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	0	
25.571579,-80.335465	21064 SW 88th Pl	3660090240200	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2013	
25.572908,-80.335476	20912 SW 88th Pl	3660090241410	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	
25.556756,-80.335600	8873 SW 227th Terrace	3660160170720	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.566181,-80.335611	8902 SW 214th St	3660160090300	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.573403,-80.335618	8882 SW 208th Terrace	3660090241450	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	
25.565700,-80.335633	21451 SW 89th Ct	3660160090270	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2011	
25.595960,-80.335665	18520 SW 88th Rd	3660040301140	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	
25.581984,-80.335681	19905 SW 89th Ave	3660040140670	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.565329,-80.335691	21501 SW 89th Ct	3660160090240	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.584367,-80.335706	19701 SW 89th Ave	3660040250270	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	
25.564551,-80.335728	8933 SW 215th Ln	3660160090100	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.555752,-80.335757	22784 SW 88th Path	3660160171240	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.555321,-80.335758	22855 SW 89th Ct	3660160171120	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.593970,-80.335763	8901 SW 186th Terrace	3660040070340	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.555233,-80.335780	22855 SW 89th Ct	3660160171120	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.570081,-80.335881	8901 SW 212th Terrace	3660090270090	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2006	
25.576905,-80.335903	20476 SW 89th Ave	3660090301230	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.573801,-80.335924	8901 SW 208th Terrace	3660090242260	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	
25.564190,-80.335926	8944 SW 215th Ln	3660160090050	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.561111,-80.335968	8925 SW 222nd Terrace	3660160141860	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.598745,-80.335975	8885 SW 184th Terrace	3660040300190	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	
25.565561,-80.336053	21462 SW 89th Ct	3660160090380	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.568267,-80.336079	8916 SW 213th St	3660090270700	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2006	
25.597505,-80.336081	18455 SW 89th Ct	3660040300760	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1981	
25.582335,-80.336130	8905 SW 199th St	3660040141420	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	
25.575918,-80.336151	8924 SW 206th St	3660090300540	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.582607,-80.336158	8900 SW 198th Terrace	3660040141410	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	
25.576318,-80.336188	8923 SW 206th St	3660090301180	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.564547,-80.336277	8957 SW 215th Ln	3660160090140	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.556408,-80.336290	8885 SW 227th Terrace	3660160170800	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.574258,-80.336295	8937 SW 208th St	3660090300890	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.571398,-80.336300	21075 SW 89th Pl	3660090240310	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2006	
25.576313,-80.336336	8933 SW 206th St	3660090301170	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.556379,-80.336371	8887 SW 227th Terrace	3660160170790	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.565226,-80.336375	8961 SW 215th Terrace	3660160090420	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.582332,-80.336396	8915 SW 199th St	3660040141430	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1961	
25.593540,-80.336397	8910 SW 186th Terrace	3660040070490	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	
25.593979,-80.336420	8921 SW 186th Terrace	3660040070320	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	
25.595298,-80.336431	18560 SW 88th Rd	3660040301110	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.574256,-80.336447	8947 SW 208th St	3660090300900	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.592547,-80.336632	8911 Caribbean Blvd	3660040071100	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1997	
25.558885,-80.336665	8967 SW 225th St	3660160162170	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.573774,-80.336687	8951 SW 208th Terrace	3660090242310	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	
25.557625,-80.336706	22560 SW 89th Ct	3660160161310	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.585567,-80.336724	8921 SW 196th Dr	3660040090150	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	
25.555086,-80.336738	8924 SW 228th Ln	3660160170290	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.564762,-80.336790	21534 SW 89th Pl	3660160090480	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.566353,-80.336825	21404 SW 89th Pl	3660160090700	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2006	
25.582623,-80.336835	8930 SW 198th Terrace	3660040141380	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.566112,-80.336838	21424 SW 89th Pl	3660160090720	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.580532,-80.336877	20101 Franjo Rd	3660040140980	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.555444,-80.336894	22836 SW 89th Pl	3660160170970	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.593542,-80.336904	8930 SW 186th Terrace	3660040070470	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1958	
25.565553,-80.336937	8986 SW 214th Terrace	3660160090600	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	
25.573777,-80.336985	8971 SW 208th Terrace	3660090242330	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	
25.582621,-80.337067	8940 SW 198th Terrace	3660040141370	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.597368,-80.337085	18473 SW 89th Pl	3660040280320	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	
25.580065,-80.337094	20200 Franjo Rd	3660090110410	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2007	
25.583373,-80.337121	8940 SW 197th Terrace	3660040131250	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	
25.572475,-80.337175	8982 SW 209th Terrace	3660090241590	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	
25.566120,-80.337179	21423 SW 89th Path	3660160090770	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.566244,-80.337183	21417 SW 89th Path	3660160090780	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.590184,-80.337205	8956 Ridgeland Dr	3660040090310	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1958	
25.592538,-80.337354	18731 SW 89th Rd	3660040071140	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.584559,-80.337371	8951 SW 197th St	3660040130860	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1981	
25.592807,-80.337409	8940 SW 187th St	3660040071040	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.593554,-80.337431	8950 SW 186th Terrace	3660040070450	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1958	
25.574968,-80.337443	20708 SW 89th Path	3660090300710	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2005	
25.568681,-80.337488	8985 SW 213th St	3660090270580	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.573374,-80.337510	8992 SW 208th Terrace	3660090241650	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	
25.575851,-80.337537	9014 SW 206th St	3660090300450	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.591832,-80.337555	8963 Caribbean Blvd	3660040071260	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1996	
25.564216,-80.337563	21566 SW 89th Path	3660160090860	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2011	
25.556108,-80.337596	8965 SW 227th Terrace	3660160170100	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.579517,-80.337633	9000 SW 202nd Terrace	3660090110800	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.583038,-80.337759	8975 SW 198th Terrace	3660040141590	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.568275,-80.337762	9006 SW 213th St	3660090231190	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.597442,-80.337771	18472 SW 89th Pl	3660040280170	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1998	
25.555324,-80.337784	22868 SW 89th Path	3660160170110	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.555507,-80.337803	22808 SW 89th Path	3660160170130	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.555602,-80.337808	22798 SW 89th Path	3660160170140	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.555775,-80.337831	22738 SW 89th Path	3660160170160	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.593843,-80.337860	18620 SW 89th Ct	3660040070400	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.569655,-80.337886	9002 SW 212th Terrace	3660090230850	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2000	
25.591813,-80.337908	9001 SW 188th Terrace	3660040071240	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	
25.573765,-80.337971	9021 SW 208th Terrace	3660090241840	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	
25.573350,-80.338126	9032 SW 208th Terrace	3660090241690	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	
25.569359,-80.338162	9023 SW 212th Ln	3660090230660	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.582609,-80.338216	9010 SW 198th Terrace	3660040141320	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	
25.590299,-80.338218	9020 Caribbean Blvd	3660040071820	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1965	
25.593154,-80.338224	18715 SW 90th Ave	3660040200720	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	
25.565143,-80.338245	9016 SW 215th St	3660160021180	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2006	
25.583686,-80.338276	9031 SW 197th Terrace	3660040131100	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.564124,-80.338295	9016 SW 215th Terrace	3660160021830	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.571269,-80.338344	21109 SW 90th Pl	3660090240510	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	0	
25.573119,-80.338371	20869 SW 90th Pl	3660090241720	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	
25.591552,-80.338395	9020 SW 188th Terrace	3660040071360	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	
25.565547,-80.338396	9021 SW 215th St	3660160021100	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.565244,-80.338409	9020 SW 215th St	3660160021190	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.574623,-80.338415	20741 SW 90th Pl	3660090300330	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2005	
25.575039,-80.338424	20657 SW 90th Pl	3660090300360	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.582298,-80.338439	9025 SW 199th St	3660040141520	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.557968,-80.338500	9113 SW 227th St	3660160250170	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	0	0	
25.567823,-80.338503	21342 SW 90th Ct	3660090231140	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.592198,-80.338523	9031 SW 188th Terrace	3660040071210	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1998	
25.585466,-80.338551	9011 SW 196th Dr	3660040130760	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1993	
25.597514,-80.338564	9020 SW 184th Ln	3660040230780	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.568021,-80.338596	21332 SW 90th Ct	3660090231130	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2000	
25.581722,-80.338597	19910 Franjo Rd	3660040141720	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	
25.592513,-80.338612	9010 SW 187th Terrace	3660040200410	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1984	
25.591350,-80.338615	9021 SW 189th St	3660040071410	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	
25.595263,-80.338630	18622 Tiffany Dr	3660040300020	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	
25.555115,-80.338645	9012 SW 227th Ln	3660160260720	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.581882,-80.338746	19900 Franjo Rd	3660040141710	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	
25.564108,-80.338793	9036 SW 215th Terrace	3660160021780	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.594105,-80.338815	18620 SW 90th Ave	3660040200490	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.575304,-80.338868	20626 SW 90th Pl	3660090300210	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2004	
25.578966,-80.338926	9100 SW 202nd Terrace	3660090110740	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1979	
25.598326,-80.338962	9030 SW 184th Terrace	3660040230670	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.598725,-80.338983	9031 SW 184th Terrace	3660040230690	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.579538,-80.339013	9105 SW 202nd Terrace	3660090110720	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1979	
25.571908,-80.339016	9115 SW 210th Terrace	3660090240580	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2005	
25.588941,-80.339145	9140 Caribbean Blvd	3660040072530	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	
25.582380,-80.339162	19860 Franjo Rd	3660040141680	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	
25.573748,-80.339166	9121 SW 208th Terrace	3660090241920	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	
25.593797,-80.339178	9025 SW 186th Terrace	3660040200520	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1981	
25.575298,-80.339180	20627 SW 91st Ct	3660090300180	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.569204,-80.339224	9073 SW 212th Ln	3660090230710	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.592200,-80.339232	9111 SW 188th Terrace	3660040071180	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1997	
25.577949,-80.339264	9180 SW 203rd Terrace	3660090110110	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.592538,-80.339271	9040 SW 187th Terrace	3660040200380	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.555259,-80.339313	9104 SW 227th Ln	3660160260670	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.582548,-80.339322	19850 Franjo Rd	3660040141670	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	
25.555962,-80.339425	9112 SW 227th Terrace	3660160261520	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.569607,-80.339456	9192 SW 212th Terrace	3660090230770	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1999	
25.586082,-80.339473	19435 Ridgeland Dr	3660040130800	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1966	
25.597418,-80.339523	9170 Sterling Dr	3660040230820	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	
25.564473,-80.339527	9066 SW 215th Terrace	3660160021700	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.555309,-80.339577	9112 SW 227th Ln	3660160260650	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.575043,-80.339620	20660 SW 91st Ct	3660090300070	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.575340,-80.339623	20628 SW 91st Ct	3660090300090	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2004	
25.592186,-80.339694	9131 SW 188th Terrace	3660040071160	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	
25.567154,-80.339723	9167 SW 213th Ln	3660160020350	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.555747,-80.339758	9121 SW 227th Ln	3660160261300	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.582586,-80.339795	19820 SW 92nd Ave	3660040141810	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	
25.565041,-80.339804	9105 SW 215th Terrace	3660160021280	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2006	
25.597824,-80.339820	9171 Sterling Dr	3660040230550	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.567683,-80.339832	21361 SW 92nd Ave	3660090231010	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2003	
25.565710,-80.339912	21463 SW 91st Ave	3660160020640	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2006	
25.556483,-80.339948	9131 SW 227th Terrace	3660160260060	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.587066,-80.339969	9170 Ridgeland Dr	3660040130840	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.596164,-80.340022	18531 SW 92nd Ct	3660040230930	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.576876,-80.340030	9209 SW 204th Terrace	3660090150230	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1979	
25.571703,-80.340113	21061 SW 92nd Ct	3660090330910	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.584691,-80.340123	19640 Whispering Pines Rd	3660040131580	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.576718,-80.340211	9201 SW 204th Terrace	3660090150240	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	2	1979	
25.555438,-80.340244	9132 SW 227th Ln	3660160260600	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.567856,-80.340338	21352 SW 92nd Ave	3660090230250	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2000	
25.588013,-80.340339	9220 Caribbean Blvd	3660040072460	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	
25.583116,-80.340356	19801 Holiday Rd	3660040110360	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	
25.593547,-80.340376	9100 Tiffany Dr	3660040190250	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	
25.568569,-80.340381	21320 SW 92nd Ave	3660090230210	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2009	
25.585778,-80.340430	19551 Whispering Pines Rd	3660040130600	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	
25.565572,-80.340454	9129 SW 215th Terrace	3660160020570	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2017	
25.566884,-80.340457	9220 SW 213th Ln	3660160020300	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.556651,-80.340577	9211 SW 227th Terrace	3660160260010	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.572295,-80.340577	20982 SW 92nd Ct	3660090330820	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.555463,-80.340624	9144 SW 227th Ln	3660160260570	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.573762,-80.340679	9229 SW 208th Terrace	3660090330080	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2011	
25.556279,-80.340689	9212 SW 227th Terrace	3660160261420	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.576379,-80.340724	20534 SW 92nd Ct	3660090150370	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	2	1979	
25.577519,-80.340735	9233 SW 204th Terrace	3660090150180	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1979	
25.589910,-80.340748	9210 SW 192nd Dr	3660040072220	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2013	
25.577705,-80.340790	9230 Marine Dr	3660090091180	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	
25.598079,-80.340793	18442 SW 92nd Ct	3660040231130	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1997	
25.593849,-80.340857	9143 Tiffany Dr	3660040190110	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.572657,-80.341043	9248 SW 209th Terrace	3660090330550	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2008	
25.584020,-80.341073	19651 Holiday Rd	3660040110010	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1958	
25.556792,-80.341075	9223 SW 227th Terrace	3660160260130	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2012	
25.583310,-80.341097	9242 Martinique Dr	3660040080580	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.588544,-80.341104	19245 SW 92nd Rd	3660040130430	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.582592,-80.341125	19821 Kingston Dr	3660040080620	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	
25.577838,-80.341177	9250 Marine Dr	3660090091200	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2000	
25.556341,-80.341188	22750 SW 92nd Ct	3660160261180	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.556127,-80.341245	22762 SW 92nd Ct	3660160261160	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.569917,-80.341246	9261 SW 212th Terrace	3660090230420	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	1999	
25.595702,-80.341255	9241 SW 186th Terrace	3660040231020	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.556015,-80.341264	22768 SW 92nd Ct	3660160261150	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.563145,-80.341278	9255 SW 219th St	3660160110500	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.588888,-80.341370	19244 SW 92nd Rd	3660040130160	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.587229,-80.341375	9280 Caribbean Blvd	3660040130690	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	
25.555456,-80.341472	9228 SW 227th Ln	3660160260500	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.595998,-80.341478	9260 Sterling Dr	3660040230990	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.556451,-80.341504	22745 SW 92nd Pl	3660160261060	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.556342,-80.341539	22751 SW 92nd Pl	3660160261070	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2013	
25.597615,-80.341637	18460 SW 92nd Pl	3660040230060	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	
25.584673,-80.341649	19611 Holiday Rd	3660040110050	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.588158,-80.341652	19275 SW 92nd Rd	3660040130400	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	
25.598265,-80.341658	18430 SW 92nd Pl	3660040230030	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2006	
25.575869,-80.341681	20637 SW 93rd Ave	3660090280570	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2003	
25.580151,-80.341818	9290 Nassau Dr	3660090092090	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.591896,-80.341826	18915 SW 93rd Ave	3660040180590	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.582903,-80.341828	9285 Martinique Dr	3660040080440	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
